dataset,compiler,machine,load_factor,reducer,hash,max_in_single_slot,empty_slots,expected_empty_slots,colliding_slots,expected_colliding_slots,colliding_keys,expected_colliding_keys,exclusive_slots,expected_exclusive_slots,,sample_size
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps128,11,0.75,0.78,0.00,0.03,0.02,0.22,0.25,0.19,,0.10
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps256,9,0.75,0.78,0.00,0.03,0.02,0.22,0.25,0.19,,1.00
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,radix_spline,6,0.75,0.78,0.00,0.03,0.02,0.22,0.24,0.19,,0.10
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,radix_spline,9,0.75,0.78,0.00,0.03,0.02,0.22,0.24,0.19,,0.01
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,radix_spline,12,0.75,0.78,0.00,0.03,0.03,0.22,0.24,0.19,,0.00
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps256,12,0.75,0.78,0.00,0.03,0.04,0.22,0.24,0.19,,0.10
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_fibonacci_prime64,265,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_fibonacci64,270,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_add64,259,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_prime64,261,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_prime_shift36_64,200000000,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_fibonacci_shift36_64,200000000,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_fibonacci_prime_shift36_64,200000000,1.00,0.78,0.00,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps128,15,0.76,0.78,0.01,0.03,0.08,0.22,0.23,0.19,,0.01
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_prime64,74,0.99,0.78,0.01,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_fibonacci64,74,0.99,0.78,0.01,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_fibonacci_prime64,74,0.99,0.78,0.01,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_add64,74,0.99,0.78,0.01,0.03,1.00,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps256,17,0.77,0.78,0.02,0.03,0.13,0.22,0.22,0.19,,0.01
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,random_hash,5,0.78,0.78,0.02,0.03,0.20,0.22,0.20,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,random_hash,4,0.78,0.78,0.03,0.03,0.21,0.22,0.20,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,aqua1_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,aqua1_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,murmur3_128_city,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,city128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_add64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh3_128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_prime64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,tabulation_8x255_64,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,city128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,city128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,meow64_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,meow64_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_add_shift28_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh3_128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,city128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_fibonacci64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh3_128_upp,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,city64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,murmur3_128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,tabulation_4x255_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,meow64_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh3_128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,city128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh3,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh3_128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh3_128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh3_128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,murmur3_128_low,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,mult_fibonacci_prime64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,tabulation_4x255_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,aqua0_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,tabulation_8x255_64,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,murmur_finalizer64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,murmur_finalizer64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,city128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,murmur3_128_xor,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh3_128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,xxh64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,city64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,city128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,aqua0_64,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,city128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,xxh3,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,murmur3_128_xor,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_add_shift28_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,murmur3_128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,murmur3_128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,murmur3_128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,meow64_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange64,tabulation_1x255_64,15,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,tabulation_1x255_64,17,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,city128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,meow64_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,aqua0_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh3_128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,meow64_upp,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh3_128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh3,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,murmur3_128_low,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,tabulation_8x255_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,aqua1_64,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,city128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,city64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_add_shift28_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,tabulation_4x255_64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh3_128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh3_128_city,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,murmur3_128_city,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,murmur_finalizer64,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,city128_xor,8,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,city128_city,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,murmur3_128_upp,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,murmur3_128_xor,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,xxh64,7,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,tabulation_1x255_64,15,0.78,0.78,0.03,0.03,0.22,0.22,0.19,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps128,16,0.78,0.78,0.03,0.03,0.25,0.22,0.19,0.19,,0.00
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,clamp,pgm_hash_eps256,16,0.79,0.78,0.04,0.03,0.31,0.22,0.17,0.19,,0.00
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,random_hash,8,0.81,0.78,0.05,0.03,0.46,0.22,0.14,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_fibonacci_shift36_64,9,0.82,0.78,0.06,0.03,0.53,0.22,0.12,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_prime_shift36_64,10,0.82,0.78,0.06,0.03,0.53,0.22,0.12,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fast_modulo,mult_fibonacci_prime_shift36_64,10,0.82,0.78,0.06,0.03,0.53,0.22,0.12,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_fibonacci_prime_shift36_64,19,0.94,0.78,0.06,0.03,0.98,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_fibonacci_shift36_64,20,0.94,0.78,0.06,0.03,0.98,0.22,0.00,0.19,,
normal_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),0.25,fastrange32,mult_prime_shift36_64,20,0.94,0.78,0.06,0.03,0.98,0.22,0.00,0.19,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange64,mult_prime_shift36_64,200000000,1.00,0.37,0.00,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange64,mult_fibonacci_shift36_64,200000000,1.00,0.37,0.00,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange64,mult_fibonacci_prime_shift36_64,200000000,1.00,0.37,0.00,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange32,mult_prime_shift36_64,40,0.94,0.37,0.06,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange32,mult_fibonacci_shift36_64,41,0.94,0.37,0.06,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,fastrange32,mult_fibonacci_prime_shift36_64,41,0.94,0.37,0.06,0.26,1.00,0.63,0.00,0.37,,
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps256,24141,0.74,0.37,0.13,0.26,0.87,0.63,0.13,0.37,,0.00
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps128,22127,0.72,0.37,0.14,0.26,0.86,0.63,0.14,0.37,,0.00
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,radix_spline,23124,0.67,0.37,0.16,0.26,0.83,0.63,0.17,0.37,,0.00
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps256,23560,0.68,0.37,0.16,0.26,0.84,0.63,0.16,0.37,,0.01
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps128,10289,0.66,0.37,0.17,0.26,0.83,0.63,0.17,0.37,,0.01
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps256,5367,0.62,0.37,0.18,0.26,0.81,0.63,0.19,0.37,,0.10
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,radix_spline,4203,0.61,0.37,0.19,0.26,0.80,0.63,0.20,0.37,,0.01
osm_cellids_200M_uint64,g++ 10.2.0,mcgraw (Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz),1,clamp,pgm_hash_eps128,2790,0.61,0.37,0.19,0.26,0.80,0.63,0.20,0.37,,0.10
